,as_of,ask_id,equity_econ_sector_basic_materials_pct_long_rs,equity_econ_sector_communication_services_pct_long_rs,equity_econ_sector_consumer_cyclical_pct_long_rs,equity_econ_sector_consumer_defensive_pct_long_rs,equity_econ_sector_energy_pct_long_rs,equity_econ_sector_financial_services_pct_long_rs,equity_econ_sector_healthcare_pct_long_rs,equity_econ_sector_industrials_pct_long_rs,equity_econ_sector_real_est_pct_long_rs,equity_econ_sector_technology_pct_long_rs,equity_econ_sector_utilities_pct_long_rs,equity_style_small_core_pct_long_rs,equity_style_small_value_pct_long_rs,equity_style_small_growth_pct_long_rs,equity_style_mid_value_pct_long_rs,equity_style_mid_growth_pct_long_rs,equity_style_mid_core_pct_long_rs,equity_style_large_value_pct_long_rs,equity_style_large_growth_pct_long_rs,equity_style_large_core_pct_long_rs,asset_alloc_conv_bond_pct_long_rs,asset_alloc_bond_pct_long_rs,asset_alloc_cash_pct_long_rs,asset_alloc_equity_pct_long_rs,asset_alloc_other_pct_long_rs,asset_alloc_pref_stock_pct_long_rs,credit_qual_a_pct,credit_qual_aa_pct,credit_qual_aaa_pct,credit_qual_b_pct,credit_qual_bb_pct,credit_qual_bbb_pct,credit_qual_below_b_pct,credit_qual_not_rated_pct,fixed_inc_ps_ag_mtge_bck_pct_long_rs,fixed_inc_ps_asset_bck_pct_long_rs,fixed_inc_ps_bank_loan_pct_long_rs,fixed_inc_ps_commercial_mtge_bck_pct_long_rs,fixed_inc_ps_convertible_pct_long_rs,fixed_inc_ps_corporate_bond_pct_long_rs,fixed_inc_ps_covered_bond_pct_long_rs,fixed_inc_ps_forward_future_pct_long_rs,fixed_inc_ps_gov_pct_long_rs,fixed_inc_ps_gov_related_pct_long_rs,fixed_inc_ps_municipal_tax_exempt_pct_long_rs,fixed_inc_ps_municipal_taxable_pct_long_rs,fixed_inc_ps_non_ag_res_mtge_bck_pct_long_rs,fixed_inc_ps_option_warrant_pct_long_rs,fixed_inc_ps_preferred_stock_pct_long_rs,fixed_inc_ps_swap_pct_long_rs
782,2005-09,B14867,,,,,,,,,,,,,,,,,,,,,0.0,96.1,3.9,0.0,0.0,0.0,,,,,,,,,27.0,10.53,0.0,2.1,0.0,41.99,0.0,0.0,7.51,6.04,0.0,0.0,0.94,0.0,0.0,0.0
783,2005-09,B14908,,,,,,,,,,,,,,,,,,,,,2.03,80.05,16.31,0.0,0.0,1.6,,,,,,,,,2.74,2.71,0.0,1.27,2.03,31.1,0.0,0.0,38.46,3.78,0.0,0.0,0.0,0.0,1.6,0.0
784,2005-09,B14965,12.57,2.27,2.9,15.03,20.95,4.71,7.15,21.07,0.0,1.96,11.39,2.21,1.55,0.83,12.6,0.0,6.54,40.21,3.21,32.86,9.23,80.81,0.62,6.31,0.0,3.03,3.86,0.36,8.59,41.81,20.86,9.9,6.56,8.06,4.53,0.0,0.0,0.27,9.87,77.59,0.0,0.0,2.35,1.49,0.0,0.0,0.0,0.0,3.24,0.0
785,2005-09,B15191,,,,,,,,,,,,,,,,,,,,,0.0,99.72,0.28,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44,2.05,0.0,0.0,0.0,0.0,0.0,0.0
786,2005-09,B15851,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13,1.56,54.8,3.9,4.77,25.14,0.7,0.0,,,,,,,,,,,,,,,,
787,2005-10,B00774,0.0,67.79,0.0,0.0,32.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21,0.0,67.79,0.0,0.0,0.0,0.0,79.47,17.62,0.13,0.13,2.64,,,,,,,,,0.0,6.92,0.0,0.0,0.0,28.67,0.0,17.01,0.0,3.57,0.0,17.51,5.61,0.0,2.65,0.0
788,2005-10,B02390,,,,,,,,,,,,,,,,,,,,,1.66,63.3,32.14,0.08,1.73,1.1,,,,,,,,,2.81,2.3,0.0,1.21,1.69,25.77,0.0,0.0,29.31,3.01,0.0,0.0,0.0,0.0,1.2,0.0
789,2005-10,B09417,,,,,,,,,,,,,,,,,,,,,0.0,51.69,46.44,0.0,1.77,0.1,,,,,,,,,2.85,24.33,0.0,1.28,0.0,16.11,0.0,0.63,2.55,0.19,0.0,0.0,2.44,0.0,0.1,1.97
790,2005-10,B09550,,,,,,,,,,,,,,,,,,,,,0.0,86.2,10.54,0.0,3.15,0.11,,,,,,,,,14.84,2.73,0.0,0.14,0.0,25.41,0.0,3.96,6.9,4.86,0.0,0.0,6.89,0.0,0.11,23.92
791,2005-10,B10363,,,,,,,,,,,,,,,,,,,,,0.0,91.65,8.35,0.0,0.0,0.0,,,,,,,,,44.36,1.78,0.0,2.08,0.0,27.87,0.0,0.0,8.11,7.44,0.0,0.0,0.0,0.0,0.0,0.0
792,2005-10,B12844,,,,,,,,,,,,,,,,,,,,,0.0,93.83,5.14,0.0,0.27,0.75,,,,,,,,,36.7,0.0,0.0,0.0,0.0,25.31,0.0,0.0,26.01,5.94,0.0,0.0,0.0,0.0,0.76,0.0
793,2005-10,B13135,,,,,,,,,,,,,,,,,,,,,0.0,92.62,7.16,0.0,0.01,0.22,,,,,,,,,27.82,4.88,0.0,1.84,0.0,28.98,0.0,0.0,11.38,10.32,0.0,0.0,7.0,0.0,0.61,0.0
794,2005-10,B14908,,,,,,,,,,,,,,,,,,,,,2.04,77.69,18.49,0.0,0.17,1.62,,,,,,,,,2.7,2.69,0.0,1.24,2.04,31.29,0.0,0.0,36.19,3.69,0.0,0.0,0.0,0.0,1.62,0.0
795,2005-10,B14965,10.03,2.3,2.92,14.79,19.36,5.27,8.78,22.5,0.0,2.23,11.82,2.54,2.9,0.92,13.02,0.0,6.98,36.7,8.59,28.35,9.21,80.96,0.77,6.15,0.0,2.92,,,,,,,,,5.56,0.0,0.0,0.28,9.83,76.44,0.0,0.0,2.59,1.51,0.0,0.0,0.0,0.0,3.12,0.0
796,2005-10,B15191,,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,81.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,1.56,0.0,0.0,0.0,0.0,0.0,0.0
797,2005-11,B00774,0.0,68.37,0.0,0.0,31.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.54,20.74,0.12,0.12,2.48,,,,,,,,,0.0,3.94,0.0,0.0,0.0,25.91,0.0,19.6,0.0,4.86,0.0,16.8,5.24,0.0,2.49,0.0
798,2005-11,B02390,,,,,,,,,,,,,,,,,,,,,1.6,61.06,34.33,0.08,1.89,1.05,,,,,,,,,2.7,2.27,0.0,1.17,1.63,25.55,0.0,0.0,27.59,2.95,0.0,0.0,0.0,0.0,1.15,0.0
799,2005-11,B04762,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03,0.48,64.26,8.7,10.85,5.69,5.99,0.0,,,,,,,,,,,,,,,,
800,2005-11,B09417,,,,,,,,,,,,,,,,,,,,,0.0,54.05,43.37,0.0,2.49,0.09,,,,,,,,,3.49,26.67,0.0,1.04,0.0,16.81,0.0,1.18,2.03,0.2,0.0,0.0,2.3,0.0,0.1,2.04
801,2005-11,B10363,,,,,,,,,,,,,,,,,,,,,0.0,93.3,6.7,0.0,0.0,0.0,,,,,,,,,43.57,1.77,0.0,2.08,0.0,26.04,0.0,0.0,12.37,7.46,0.0,0.0,0.0,0.0,0.0,0.0
802,2005-11,B12844,,,,,,,,,,,,,,,,,,,,,0.0,90.2,8.76,0.0,0.27,0.77,,,,,,,,,36.79,0.0,0.0,0.0,0.0,23.48,0.0,0.0,23.64,6.39,0.0,0.0,0.0,0.0,0.77,0.0
803,2005-11,B13135,,,,,,,,,,,,,,,,,,,,,0.0,93.24,6.3,0.0,0.01,0.46,,,,,,,,,29.52,4.92,0.0,2.21,0.0,28.07,0.0,0.0,12.57,8.26,0.0,0.0,7.3,0.0,0.85,0.0
804,2005-11,B14867,,,,,,,,,,,,,,,,,,,,,0.0,96.02,3.52,0.0,0.46,0.0,,,,,,,,,26.7,10.0,0.0,2.19,0.0,41.84,0.0,0.0,7.78,6.98,0.0,0.0,0.98,0.0,0.0,0.0
805,2005-11,B14908,,,,,,,,,,,,,,,,,,,,,2.1,72.93,18.77,0.0,4.59,1.6,,,,,,,,,2.8,2.84,0.0,1.28,2.2,27.65,0.0,0.0,38.01,3.86,0.0,0.0,0.0,0.0,1.68,0.0
806,2005-11,B14965,10.25,4.09,3.19,15.01,16.32,5.74,7.74,23.05,0.0,2.4,12.21,2.49,1.64,0.96,13.36,0.0,7.65,39.6,6.74,27.58,9.47,80.76,0.79,6.09,0.0,2.89,,,,,,,,,5.84,0.0,0.0,0.28,10.1,75.18,0.0,0.0,2.79,2.04,0.0,0.0,0.0,0.0,3.09,0.0
807,2005-11,B15191,,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,84.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.87,0.0,0.0,0.0,0.0,0.0,0.0
808,2005-11,B15851,98.84,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,98.84,0.05,87.42,10.93,1.61,0.0,0.0,,,,,,,,,20.6,0.21,0.0,0.15,0.05,35.94,0.0,0.03,26.02,0.0,0.0,0.0,5.91,0.0,0.0,0.0
809,2005-12,B00450,,,,,,,,,,,,,,,,,,,,,0.0,95.01,4.99,0.0,0.0,0.0,17.7,0.4,81.9,0.0,0.0,0.0,0.0,0.0,6.04,9.01,0.0,0.0,0.0,14.19,0.0,0.0,17.17,32.08,0.0,7.48,9.04,0.0,0.0,0.0
810,2005-12,B00774,0.0,68.58,0.0,0.0,31.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35,20.01,0.11,0.12,2.42,,,,,,,,,0.0,2.78,0.0,0.0,0.0,26.66,0.0,18.76,0.0,4.7,0.0,19.3,4.98,0.0,2.42,0.0
811,2005-12,B02390,,,,,,,,,,,,,,,,,,,,,2.37,71.07,23.62,0.0,1.81,1.13,8.6,3.89,64.95,0.97,3.9,16.72,0.0,0.97,2.57,2.17,0.0,1.12,2.41,25.02,0.0,0.0,38.71,2.8,0.0,0.0,0.0,0.0,1.15,0.0
812,2005-12,B03777,,,,,,,,,,,,,,,,,,,,,0.0,90.87,9.13,0.0,0.0,0.0,10.69,3.36,76.28,0.0,0.84,8.83,0.0,0.0,17.66,7.43,0.0,6.13,0.0,19.28,0.0,0.0,11.23,23.25,0.98,0.22,4.7,0.0,0.0,0.0
813,2005-12,B04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,0.0,87.48,9.15,0.03,3.24,0.09,4.66,0.51,64.25,8.53,10.69,5.66,5.65,0.05,16.09,0.0,0.03,0.0,0.0,12.55,0.0,0.0,59.65,2.62,0.0,0.0,0.0,0.0,0.1,0.0
814,2005-12,B05350,,,,,,,,,,,,,,,,,,,,,0.0,82.75,17.25,0.0,0.0,0.0,19.0,7.3,26.4,0.5,21.3,25.5,0.0,0.0,0.91,5.87,0.0,0.0,0.0,61.87,0.0,0.0,7.62,3.61,0.0,0.0,2.54,0.0,0.34,0.0
815,2005-12,B06096,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.14,96.59,1.55,0.72,0.88,0.12,,,,,,,,,0.39,1.07,1.58,0.64,0.0,66.81,0.0,13.91,8.23,0.6,0.94,0.74,0.93,0.0,2.34,0.0
816,2005-12,B06850,,,,,,,,,,,,,,,,,,,,,0.01,93.65,6.25,0.0,0.0,0.1,9.0,5.0,57.0,5.0,4.0,18.0,0.0,2.0,24.5,6.5,0.0,2.82,0.01,23.21,0.0,0.01,15.85,0.09,0.0,4.62,15.38,0.0,0.75,0.0
817,2005-12,B07245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,58.1,14.54,0.01,25.65,1.7,22.45,1.91,4.57,29.26,3.45,38.31,0.04,0.01,0.05,0.73,0.0,0.0,0.0,69.25,0.0,0.0,2.87,1.8,0.0,3.07,0.37,0.0,2.29,0.0
818,2005-12,B09417,,,,,,,,,,,,,,,,,,,,,0.0,70.27,22.27,0.0,7.38,0.09,7.85,4.64,84.51,3.0,0.0,0.0,0.0,0.0,5.66,42.71,0.0,2.1,0.0,15.65,0.0,0.65,2.18,0.22,0.0,0.0,4.22,0.0,0.09,2.17
819,2005-12,B10363,,,,,,,,,,,,,,,,,,,,,0.0,90.64,9.36,0.0,0.0,0.0,14.05,6.25,68.84,0.0,1.32,9.54,0.0,0.0,42.16,1.73,0.0,2.04,0.0,24.9,0.0,0.0,12.47,7.34,0.0,0.0,0.0,0.0,0.0,0.0
820,2005-12,B11505,,,,,,,,,,,,,,,,,,,,,0.0,89.6,10.16,0.0,0.24,0.0,23.2,14.1,15.9,3.5,4.8,38.1,0.0,0.4,0.0,0.2,0.0,0.0,0.0,66.47,0.0,12.95,9.85,0.0,0.0,0.0,0.35,0.0,0.0,0.0
821,2005-12,B12844,,,,,,,,,,,,,,,,,,,,,0.0,90.63,8.32,0.0,0.28,0.77,4.8,1.8,73.4,3.4,4.6,11.0,0.3,0.7,36.46,0.0,0.0,0.0,0.0,23.15,0.0,0.0,24.48,6.13,0.0,0.0,0.0,0.0,1.29,0.0
822,2005-12,B13135,,,,,,,,,,,,,,,,,,,,,0.0,93.46,5.92,0.0,0.0,0.62,4.4,3.3,61.3,3.1,8.7,17.3,0.9,1.0,29.22,4.88,0.0,2.59,0.0,28.31,0.0,0.0,11.98,8.3,0.0,0.0,8.19,0.0,0.62,0.0
823,2005-12,B14867,,,,,,,,,,,,,,,,,,,,,0.0,92.57,7.43,0.0,0.0,0.0,6.07,0.3,53.14,4.23,12.89,22.02,0.0,1.35,29.35,7.03,0.0,3.82,0.0,42.42,0.0,0.0,6.87,2.09,0.0,0.0,0.99,0.0,0.0,0.0
824,2005-12,B14908,,,,,,,,,,,,,,,,,,,,,2.9,74.94,15.96,0.0,4.66,1.54,7.97,17.38,45.77,1.66,6.7,19.77,0.27,0.48,2.82,2.78,0.0,1.29,3.04,27.48,0.0,0.0,40.43,3.8,0.0,0.0,0.0,0.0,1.61,0.0
825,2005-12,B14965,6.84,4.89,3.29,16.09,13.82,5.92,10.08,23.97,0.0,2.37,12.73,2.7,1.73,1.07,13.83,0.0,7.63,27.32,7.05,38.67,9.51,80.84,0.79,5.81,0.0,3.04,,,,,,,,,5.99,0.0,0.0,0.28,10.12,74.68,0.0,0.0,2.99,2.02,0.0,0.0,0.0,0.0,3.24,0.0
826,2005-12,B15191,,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,83.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62,0.83,0.0,0.0,0.0,0.0,0.0,0.0
827,2006-01,B00774,0.0,67.34,0.0,0.0,32.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.66,0.0,67.34,0.0,0.0,0.0,0.0,83.9,13.74,0.1,0.1,2.16,,,,,,,,,3.12,9.62,0.0,0.0,0.0,22.61,0.0,24.96,0.0,4.13,0.0,16.63,2.68,0.0,2.16,0.0
828,2006-01,B02390,,,,,,,,,,,,,,,,,,,,,2.82,71.91,23.01,0.07,0.96,1.22,,,,,,,,,2.42,2.08,0.0,1.07,2.84,26.64,0.0,0.0,37.02,3.39,0.0,0.0,0.0,0.0,1.31,0.0
829,2006-01,B09417,,,,,,,,,,,,,,,,,,,,,0.0,72.93,24.57,0.0,2.43,0.08,,,,,,,,,3.99,21.05,0.0,0.9,0.0,42.09,0.0,0.56,1.89,0.11,0.0,0.0,1.92,0.0,0.08,2.06
830,2006-01,B09550,,,,,,,,,,,,,,,,,,,,,0.0,77.45,21.15,0.0,1.2,0.2,,,,,,,,,8.55,2.88,0.0,2.56,0.0,18.54,0.0,11.85,7.57,4.01,0.0,0.0,12.48,0.0,0.21,19.05
831,2006-01,B10363,,,,,,,,,,,,,,,,,,,,,0.0,92.44,6.66,0.0,0.0,0.89,,,,,,,,,42.13,1.66,0.0,1.95,0.0,25.27,0.0,0.0,14.39,7.04,0.0,0.0,0.0,0.0,0.89,0.0
832,2006-01,B12844,,,,,,,,,,,,,,,,,,,,,0.0,91.14,7.05,0.0,0.48,1.33,,,,,,,,,35.53,0.0,0.0,0.0,0.0,23.65,0.0,0.0,25.11,6.3,0.0,0.0,0.99,0.0,1.33,0.0
833,2006-01,B13135,,,,,,,,,,,,,,,,,,,,,0.0,96.63,3.14,0.0,0.0,0.23,,,,,,,,,26.37,4.74,0.0,2.66,0.0,28.59,0.0,0.0,12.22,7.23,0.0,0.0,14.42,0.0,0.64,0.0
834,2006-01,B14867,,,,,,,,,,,,,,,,,,,,,0.0,92.67,7.33,0.0,0.0,0.0,,,,,,,,,27.49,7.04,0.0,3.92,0.0,43.75,0.0,0.0,7.31,2.15,0.0,0.0,1.01,0.0,0.0,0.0
835,2006-01,B14908,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.43,78.76,12.46,0.31,3.34,1.7,,,,,,,,,2.81,2.77,0.0,1.26,3.56,31.8,0.0,0.0,39.4,3.7,0.0,0.0,0.0,0.0,1.76,0.0
836,2006-01,B14965,5.89,5.18,3.39,14.61,12.17,6.14,11.06,24.11,0.0,4.41,13.03,2.78,1.66,0.81,14.16,1.22,6.94,26.59,7.58,38.27,10.23,79.94,0.63,5.74,0.15,3.31,,,,,,,,,6.12,0.0,0.0,0.28,10.87,73.94,0.0,0.0,2.61,2.0,0.0,0.0,0.0,0.0,3.52,0.0
837,2006-01,B15191,,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,81.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0.44,0.0,0.0,0.0,0.0,0.0,0.0
838,2006-02,B00774,0.0,64.8,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16,14.99,0.09,0.09,1.68,,,,,,,,,3.09,6.93,0.0,0.0,0.0,20.71,0.0,32.1,0.0,3.06,0.0,14.56,2.58,0.0,1.68,0.0
839,2006-02,B02390,,,,,,,,,,,,,,,,,,,,,4.47,73.65,19.64,0.07,0.93,1.24,,,,,,,,,2.27,0.17,0.0,1.02,2.7,32.33,0.0,0.0,38.63,3.24,0.0,0.0,0.0,0.0,1.32,0.0
840,2006-02,B09417,,,,,,,,,,,,,,,,,,,,,0.0,75.68,16.9,0.0,7.34,0.09,,,,,,,,,5.24,19.88,0.0,1.06,0.0,51.0,0.0,0.0,2.2,0.0,0.0,0.0,1.82,0.01,0.09,0.0
841,2006-02,B10363,,,,,,,,,,,,,,,,,,,,,0.0,87.68,11.43,0.0,0.0,0.89,,,,,,,,,41.4,1.66,0.0,1.94,0.0,25.16,0.0,0.0,12.65,4.87,0.0,0.0,0.0,0.0,0.89,0.0
842,2006-02,B12844,,,,,,,,,,,,,,,,,,,,,0.0,91.21,6.93,0.0,1.05,0.81,,,,,,,,,36.58,0.0,0.0,0.0,0.0,24.07,0.0,0.0,21.28,8.53,0.0,0.0,0.99,0.0,1.41,0.0
843,2006-02,B13135,,,,,,,,,,,,,,,,,,,,,0.0,97.08,2.24,0.0,0.44,0.24,,,,,,,,,26.48,4.76,0.0,2.58,0.0,29.18,0.0,0.0,10.89,7.29,0.0,0.0,15.92,0.0,0.64,0.0
844,2006-02,B14867,,,,,,,,,,,,,,,,,,,,,0.0,92.15,7.48,0.0,0.37,0.0,,,,,,,,,27.22,6.92,0.0,4.29,0.0,43.52,0.0,0.0,6.53,2.7,0.0,0.0,1.32,0.0,0.0,0.0
845,2006-02,B14908,,,,,,,,,,,,,,,,,,,,,3.71,86.37,7.62,0.0,0.36,1.94,,,,,,,,,2.91,1.78,0.0,1.32,3.72,43.3,0.0,0.0,33.62,3.75,0.0,0.0,0.0,0.0,1.95,0.0
846,2006-02,B14965,5.84,5.71,2.55,15.06,11.51,6.31,11.94,23.32,0.0,4.39,13.37,2.93,0.81,1.05,14.29,3.43,1.88,32.92,2.97,39.73,9.86,80.04,0.97,5.84,0.15,3.13,,,,,,,,,6.15,0.0,0.0,0.28,10.49,74.02,0.0,0.0,2.66,2.04,0.0,0.0,0.0,0.0,3.33,0.0
847,2006-02,B15191,,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,82.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,2006-02,B15851,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.04,82.93,16.33,0.02,0.68,0.0,8.66,2.05,61.26,4.48,5.1,17.36,1.09,0.0,23.37,0.19,0.0,0.13,0.04,31.05,0.0,0.02,19.67,3.68,0.0,0.0,5.41,0.0,0.0,0.0
849,2006-03,B00450,,,,,,,,,,,,,,,,,,,,,0.0,97.56,1.89,0.0,0.55,0.0,13.5,4.1,81.7,0.0,0.0,0.7,0.0,0.0,5.68,8.18,0.0,0.0,0.0,13.74,0.0,0.0,19.31,35.56,0.0,7.28,8.36,0.0,0.0,0.0
850,2006-03,B00774,0.0,67.03,0.0,0.0,32.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,90.92,7.24,0.09,0.09,1.66,,,,,,,,,2.97,3.38,0.0,0.0,0.0,22.58,0.0,31.0,0.0,2.98,0.0,25.39,2.51,0.0,1.66,0.0
851,2006-03,B02390,,,,,,,,,,,,,,,,,,,,,2.65,77.66,17.63,0.0,0.77,1.29,9.64,5.57,53.89,1.19,3.06,25.0,0.0,1.66,2.11,0.16,0.0,0.95,2.67,35.95,0.0,0.0,35.76,3.34,0.0,0.0,0.0,0.0,1.3,0.0
852,2006-03,B03777,,,,,,,,,,,,,,,,,,,,,0.0,94.88,5.12,0.0,0.0,0.0,9.15,3.38,79.59,0.0,0.54,7.33,0.0,0.0,20.17,8.5,0.0,8.94,0.0,16.39,0.0,0.0,9.46,27.73,0.0,0.2,3.49,0.0,0.0,0.0
853,2006-03,B04762,,,,,,,,,,,,,,,,,,,,,0.0,88.42,8.35,0.0,3.14,0.09,,,,,,,,,17.45,0.0,0.03,0.0,0.0,14.01,0.0,0.0,57.22,2.44,0.0,0.0,0.0,0.0,0.09,0.0
854,2006-03,B05350,,,,,,,,,,,,,,,,,,,,,0.0,90.6,9.4,0.0,0.0,0.0,21.54,9.09,26.25,5.8,12.76,24.13,0.0,0.42,0.86,5.55,0.0,0.0,0.0,65.57,0.0,0.0,10.74,4.61,0.0,0.0,2.61,0.0,0.67,0.0
855,2006-03,B06096,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.11,95.41,1.52,0.83,2.03,0.1,27.35,7.14,9.84,6.42,10.83,36.35,0.26,1.81,0.37,0.75,0.76,0.94,0.0,65.29,0.0,23.5,2.25,0.35,0.7,0.58,0.89,0.0,2.07,0.0
856,2006-03,B07245,,,,,,,,,,,,,,,,,,,,,0.0,62.99,9.06,0.0,26.15,1.8,21.88,2.52,4.22,28.62,4.01,38.53,0.21,0.01,0.05,0.67,0.0,0.0,0.0,76.61,0.0,0.0,2.54,1.85,0.0,3.18,0.38,0.0,2.44,0.0
857,2006-03,B09417,,,,,,,,,,,,,,,,,,,,,0.0,75.28,18.57,0.0,6.08,0.07,,,,,,,,,6.91,16.66,0.0,0.91,0.0,51.23,0.0,0.0,2.44,0.0,0.0,0.0,1.59,0.09,0.08,0.0
858,2006-03,B10363,,,,,,,,,,,,,,,,,,,,,0.0,87.68,11.46,0.0,0.0,0.87,17.46,3.9,68.71,0.0,1.7,8.23,0.0,0.0,43.87,1.62,0.0,1.88,0.0,23.36,0.0,0.0,12.3,4.65,0.0,0.0,0.0,0.0,0.87,0.0
859,2006-03,B11505,,,,,,,,,,,,,,,,,,,,,0.0,89.24,10.76,0.0,0.0,0.0,25.7,13.2,16.8,3.6,3.8,34.6,0.0,2.3,0.0,0.17,0.0,0.0,0.0,63.35,0.0,15.96,8.28,0.0,0.0,0.0,0.32,0.0,0.0,1.15
860,2006-03,B12844,,,,,,,,,,,,,,,,,,,,,0.0,95.34,2.17,0.0,1.67,0.82,5.07,2.78,73.68,2.49,3.17,11.95,0.0,0.86,39.77,0.0,0.0,0.0,0.0,24.41,0.0,0.0,18.83,12.35,0.0,0.0,1.01,0.0,1.42,0.0
861,2006-03,B13135,,,,,,,,,,,,,,,,,,,,,0.0,94.68,4.19,0.0,0.5,0.63,4.4,3.1,62.76,4.3,8.21,15.42,1.0,0.8,26.35,4.12,0.0,2.52,0.0,29.33,0.0,0.0,11.0,5.69,0.0,0.0,16.14,0.0,0.64,0.0
862,2006-03,B14867,,,,,,,,,,,,,,,,,,,,,0.46,91.17,8.38,0.0,0.0,0.0,,,,,,,,,27.22,5.25,0.0,4.36,0.46,40.39,0.0,0.0,9.89,2.73,0.0,0.0,1.33,0.0,0.0,0.0
863,2006-03,B14908,,,,,,,,,,,,,,,,,,,,,3.67,83.19,10.51,0.0,0.71,1.92,,,,,,,,,2.84,1.87,0.0,1.26,3.7,45.82,0.0,0.0,28.56,3.43,0.0,0.0,0.0,0.0,1.93,0.0
864,2006-03,B14965,6.45,6.3,2.45,12.73,9.64,3.99,12.47,26.14,0.0,5.61,14.22,2.56,1.3,1.17,15.11,4.98,2.01,36.68,3.02,33.18,9.67,80.65,0.95,5.43,0.15,3.15,4.12,0.37,12.52,42.58,22.06,6.57,4.94,6.84,7.54,0.0,0.0,0.27,10.24,72.7,0.0,0.0,2.91,1.99,0.0,0.0,0.0,0.0,3.33,0.0
865,2006-03,B15191,,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,86.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,2006-04,B00774,0.0,68.09,0.0,0.0,31.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,82.53,14.98,0.09,0.89,1.51,,,,,,,,,2.65,1.16,0.0,0.0,0.0,22.33,0.0,34.16,0.0,2.72,0.0,17.86,2.23,0.0,1.53,0.0
867,2006-04,B02390,,,,,,,,,,,,,,,,,,,,,2.69,79.58,15.62,0.0,0.81,1.31,,,,,,,,,2.09,0.16,0.0,0.94,2.71,39.06,0.0,0.0,34.54,3.43,0.0,0.0,0.0,0.0,1.32,0.0
868,2006-04,B06850,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,94.62,5.12,0.05,0.14,0.07,,,,,,,,,23.15,5.7,0.0,2.87,0.0,23.05,0.0,0.01,9.84,0.15,0.0,4.77,23.93,0.0,1.4,0.0
869,2006-04,B09417,,,,,,,,,,,,,,,,,,,,,0.0,73.66,24.74,0.0,1.53,0.07,,,,,,,,,6.97,14.2,0.0,1.09,0.0,48.47,0.0,0.0,2.41,0.0,0.0,0.0,1.32,0.08,0.07,0.0
